filepath,filename,shortname,samp_type,IS_type,polarity,amendment,depth,startime,timepoint,tripl,cast,station
mzMLs/pos/210916_Std_4uMStdsMix2InH2O_2.mzML,210916_Std_4uMStdsMix2InH2O_2.mzML,Mix2InH2O_2.mzML,Std,noIS,pos,Amm,NA,NA,NA,NA,NA,NA
mzMLs/pos/210916_Std_4uMStdsMix2InMatrix_1.mzML,210916_Std_4uMStdsMix2InMatrix_1.mzML,Mix2InMatrix_1.mzML,Std,noIS,pos,Amm,NA,NA,NA,NA,NA,NA
mzMLs/pos/210916_Std_4uMStdsMix2InMatrix_2.mzML,210916_Std_4uMStdsMix2InMatrix_2.mzML,Mix2InMatrix_2.mzML,Std,noIS,pos,Amm,NA,NA,NA,NA,NA,NA
mzMLs/pos/210916_Std_H2OInMatrix_1.mzML,210916_Std_H2OInMatrix_1.mzML,H2OInMatrix_1.mzML,Std,noIS,pos,Amm,NA,NA,NA,NA,NA,NA
mzMLs/pos/210916_Std_H2OInMatrix_2.mzML,210916_Std_H2OInMatrix_2.mzML,H2OInMatrix_2.mzML,Std,noIS,pos,Amm,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Full_1.mzML,220715_Poo_TruePooGMP-noIS-pos-Full_1.mzML,TruePooGMP-Full_1.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Full_2.mzML,220715_Poo_TruePooGMP-noIS-pos-Full_2.mzML,TruePooGMP-Full_2.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Full_3.mzML,220715_Poo_TruePooGMP-noIS-pos-Full_3.mzML,TruePooGMP-Full_3.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,TruePooGMP-Full_4.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Full_5.mzML,220715_Poo_TruePooGMP-noIS-pos-Full_5.mzML,TruePooGMP-Full_5.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Half_1.mzML,220715_Poo_TruePooGMP-noIS-pos-Half_1.mzML,TruePooGMP-Half_1.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Half_2.mzML,220715_Poo_TruePooGMP-noIS-pos-Half_2.mzML,TruePooGMP-Half_2.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Half_3.mzML,220715_Poo_TruePooGMP-noIS-pos-Half_3.mzML,TruePooGMP-Half_3.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Half_4.mzML,220715_Poo_TruePooGMP-noIS-pos-Half_4.mzML,TruePooGMP-Half_4.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Poo_TruePooGMP-noIS-pos-Half_5.mzML,220715_Poo_TruePooGMP-noIS-pos-Half_5.mzML,TruePooGMP-Half_5.mzML,Poo,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_4uMStdsMix1InH2O_1.mzML,220715_Std_4uMStdsMix1InH2O_1.mzML,Mix1InH2O_1.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_4uMStdsMix1InH2O_2.mzML,220715_Std_4uMStdsMix1InH2O_2.mzML,Mix1InH2O_2.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_4uMStdsMix1InMatrix_1.mzML,220715_Std_4uMStdsMix1InMatrix_1.mzML,Mix1InMatrix_1.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_4uMStdsMix1InMatrix_2.mzML,220715_Std_4uMStdsMix1InMatrix_2.mzML,Mix1InMatrix_2.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_4uMStdsMix2InH2O_1.mzML,220715_Std_4uMStdsMix2InH2O_1.mzML,Mix2InH2O_1.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_4uMStdsMix2InH2O_2.mzML,220715_Std_4uMStdsMix2InH2O_2.mzML,Mix2InH2O_2.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_4uMStdsMix2InMatrix_1.mzML,220715_Std_4uMStdsMix2InMatrix_1.mzML,Mix2InMatrix_1.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_4uMStdsMix2InMatrix_2.mzML,220715_Std_4uMStdsMix2InMatrix_2.mzML,Mix2InMatrix_2.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_H2OInMatrix_1.mzML,220715_Std_H2OInMatrix_1.mzML,H2OInMatrix_1.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220715_Std_H2OInMatrix_2.mzML,220715_Std_H2OInMatrix_2.mzML,H2OInMatrix_2.mzML,Std,noIS,pos,GMP,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Full_1.mzML,220729_Poo_TruePooArg-noIS-pos-Full_1.mzML,TruePooArg-Full_1.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Full_2.mzML,220729_Poo_TruePooArg-noIS-pos-Full_2.mzML,TruePooArg-Full_2.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Full_3.mzML,220729_Poo_TruePooArg-noIS-pos-Full_3.mzML,TruePooArg-Full_3.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Full_4.mzML,220729_Poo_TruePooArg-noIS-pos-Full_4.mzML,TruePooArg-Full_4.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Full_5.mzML,220729_Poo_TruePooArg-noIS-pos-Full_5.mzML,TruePooArg-Full_5.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Half_1.mzML,220729_Poo_TruePooArg-noIS-pos-Half_1.mzML,TruePooArg-Half_1.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Half_2.mzML,220729_Poo_TruePooArg-noIS-pos-Half_2.mzML,TruePooArg-Half_2.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Half_3.mzML,220729_Poo_TruePooArg-noIS-pos-Half_3.mzML,TruePooArg-Half_3.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Half_4.mzML,220729_Poo_TruePooArg-noIS-pos-Half_4.mzML,TruePooArg-Half_4.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Poo_TruePooArg-noIS-pos-Half_5.mzML,220729_Poo_TruePooArg-noIS-pos-Half_5.mzML,TruePooArg-Half_5.mzML,Poo,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_4uMStdsMix1InH2O_1.mzML,220729_Std_4uMStdsMix1InH2O_1.mzML,Mix1InH2O_1.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_4uMStdsMix1InH2O_2.mzML,220729_Std_4uMStdsMix1InH2O_2.mzML,Mix1InH2O_2.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_4uMStdsMix1InMatrix_1.mzML,220729_Std_4uMStdsMix1InMatrix_1.mzML,Mix1InMatrix_1.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_4uMStdsMix1InMatrix_2.mzML,220729_Std_4uMStdsMix1InMatrix_2.mzML,Mix1InMatrix_2.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_4uMStdsMix2InH2O_1.mzML,220729_Std_4uMStdsMix2InH2O_1.mzML,Mix2InH2O_1.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_4uMStdsMix2InH2O_2.mzML,220729_Std_4uMStdsMix2InH2O_2.mzML,Mix2InH2O_2.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_4uMStdsMix2InMatrix_1.mzML,220729_Std_4uMStdsMix2InMatrix_1.mzML,Mix2InMatrix_1.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_4uMStdsMix2InMatrix_2.mzML,220729_Std_4uMStdsMix2InMatrix_2.mzML,Mix2InMatrix_2.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_H2OInMatrix_1.mzML,220729_Std_H2OInMatrix_1.mzML,H2OInMatrix_1.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/pos/220729_Std_H2OInMatrix_2.mzML,220729_Std_H2OInMatrix_2.mzML,H2OInMatrix_2.mzML,Std,noIS,pos,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_1.mzML,210813_Poo_TruePooNit-noIS-neg-Full_1.mzML,TruePooNit-Full_1.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_2.mzML,210813_Poo_TruePooNit-noIS-neg-Full_2.mzML,TruePooNit-Full_2.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_3.mzML,210813_Poo_TruePooNit-noIS-neg-Full_3.mzML,TruePooNit-Full_3.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_4.mzML,210813_Poo_TruePooNit-noIS-neg-Full_4.mzML,TruePooNit-Full_4.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Full_5.mzML,210813_Poo_TruePooNit-noIS-neg-Full_5.mzML,TruePooNit-Full_5.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_1.mzML,210813_Poo_TruePooNit-noIS-neg-Half_1.mzML,TruePooNit-Half_1.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_2.mzML,210813_Poo_TruePooNit-noIS-neg-Half_2.mzML,TruePooNit-Half_2.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_3.mzML,210813_Poo_TruePooNit-noIS-neg-Half_3.mzML,TruePooNit-Half_3.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_4.mzML,210813_Poo_TruePooNit-noIS-neg-Half_4.mzML,TruePooNit-Half_4.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Poo_TruePooNit-noIS-neg-Half_5.mzML,210813_Poo_TruePooNit-noIS-neg-Half_5.mzML,TruePooNit-Half_5.mzML,Poo,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_4uMStdsMix1InH2O_1.mzML,210813_Std_4uMStdsMix1InH2O_1.mzML,Mix1InH2O_1.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_4uMStdsMix1InH2O_2.mzML,210813_Std_4uMStdsMix1InH2O_2.mzML,Mix1InH2O_2.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_4uMStdsMix1InMatrix_1.mzML,210813_Std_4uMStdsMix1InMatrix_1.mzML,Mix1InMatrix_1.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_4uMStdsMix1InMatrix_2.mzML,210813_Std_4uMStdsMix1InMatrix_2.mzML,Mix1InMatrix_2.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_4uMStdsMix2InH2O_1.mzML,210813_Std_4uMStdsMix2InH2O_1.mzML,Mix2InH2O_1.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_4uMStdsMix2InH2O_2.mzML,210813_Std_4uMStdsMix2InH2O_2.mzML,Mix2InH2O_2.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_4uMStdsMix2InMatrix_1.mzML,210813_Std_4uMStdsMix2InMatrix_1.mzML,Mix2InMatrix_1.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_4uMStdsMix2InMatrix_2.mzML,210813_Std_4uMStdsMix2InMatrix_2.mzML,Mix2InMatrix_2.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_H2OInMatrix_1.mzML,210813_Std_H2OInMatrix_1.mzML,H2OInMatrix_1.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210813_Std_H2OInMatrix_2.mzML,210813_Std_H2OInMatrix_2.mzML,H2OInMatrix_2.mzML,Std,noIS,neg,Nit,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_1.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_1.mzML,TruePooAmm-Full_1.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_2.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_2.mzML,TruePooAmm-Full_2.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_3.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_3.mzML,TruePooAmm-Full_3.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_4.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_4.mzML,TruePooAmm-Full_4.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_5.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_5.mzML,TruePooAmm-Full_5.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_1.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_1.mzML,TruePooAmm-Half_1.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_2.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_2.mzML,TruePooAmm-Half_2.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_3.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_3.mzML,TruePooAmm-Half_3.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_4.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_4.mzML,TruePooAmm-Half_4.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_5.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_5.mzML,TruePooAmm-Half_5.mzML,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_4uMStdsMix1InH2O_1.mzML,210916_Std_4uMStdsMix1InH2O_1.mzML,Mix1InH2O_1.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_4uMStdsMix1InH2O_2.mzML,210916_Std_4uMStdsMix1InH2O_2.mzML,Mix1InH2O_2.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_4uMStdsMix1InMatrix_1.mzML,210916_Std_4uMStdsMix1InMatrix_1.mzML,Mix1InMatrix_1.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_4uMStdsMix1InMatrix_2.mzML,210916_Std_4uMStdsMix1InMatrix_2.mzML,Mix1InMatrix_2.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_4uMStdsMix2InH2O_1.mzML,210916_Std_4uMStdsMix2InH2O_1.mzML,Mix2InH2O_1.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_4uMStdsMix2InH2O_2.mzML,210916_Std_4uMStdsMix2InH2O_2.mzML,Mix2InH2O_2.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_4uMStdsMix2InMatrix_1.mzML,210916_Std_4uMStdsMix2InMatrix_1.mzML,Mix2InMatrix_1.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_4uMStdsMix2InMatrix_2.mzML,210916_Std_4uMStdsMix2InMatrix_2.mzML,Mix2InMatrix_2.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_H2OInMatrix_1.mzML,210916_Std_H2OInMatrix_1.mzML,H2OInMatrix_1.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/210916_Std_H2OInMatrix_2.mzML,210916_Std_H2OInMatrix_2.mzML,H2OInMatrix_2.mzML,Std,noIS,neg,Amm,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Full_1.mzML,220715_Poo_TruePooGMP-noIS-neg-Full_1.mzML,TruePooGMP-Full_1.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Full_2.mzML,220715_Poo_TruePooGMP-noIS-neg-Full_2.mzML,TruePooGMP-Full_2.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Full_3.mzML,220715_Poo_TruePooGMP-noIS-neg-Full_3.mzML,TruePooGMP-Full_3.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Full_4.mzML,220715_Poo_TruePooGMP-noIS-neg-Full_4.mzML,TruePooGMP-Full_4.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Full_5.mzML,220715_Poo_TruePooGMP-noIS-neg-Full_5.mzML,TruePooGMP-Full_5.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Half_1.mzML,220715_Poo_TruePooGMP-noIS-neg-Half_1.mzML,TruePooGMP-Half_1.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Half_2.mzML,220715_Poo_TruePooGMP-noIS-neg-Half_2.mzML,TruePooGMP-Half_2.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Half_3.mzML,220715_Poo_TruePooGMP-noIS-neg-Half_3.mzML,TruePooGMP-Half_3.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Half_4.mzML,220715_Poo_TruePooGMP-noIS-neg-Half_4.mzML,TruePooGMP-Half_4.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Poo_TruePooGMP-noIS-neg-Half_5.mzML,220715_Poo_TruePooGMP-noIS-neg-Half_5.mzML,TruePooGMP-Half_5.mzML,Poo,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_4uMStdsMix1InH2O_1.mzML,220715_Std_4uMStdsMix1InH2O_1.mzML,Mix1InH2O_1.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_4uMStdsMix1InH2O_2.mzML,220715_Std_4uMStdsMix1InH2O_2.mzML,Mix1InH2O_2.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_4uMStdsMix1InMatrix_1.mzML,220715_Std_4uMStdsMix1InMatrix_1.mzML,Mix1InMatrix_1.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_4uMStdsMix1InMatrix_2.mzML,220715_Std_4uMStdsMix1InMatrix_2.mzML,Mix1InMatrix_2.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_4uMStdsMix2InH2O_1.mzML,220715_Std_4uMStdsMix2InH2O_1.mzML,Mix2InH2O_1.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_4uMStdsMix2InH2O_2.mzML,220715_Std_4uMStdsMix2InH2O_2.mzML,Mix2InH2O_2.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_4uMStdsMix2InMatrix_1.mzML,220715_Std_4uMStdsMix2InMatrix_1.mzML,Mix2InMatrix_1.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_4uMStdsMix2InMatrix_2.mzML,220715_Std_4uMStdsMix2InMatrix_2.mzML,Mix2InMatrix_2.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_H2OInMatrix_1.mzML,220715_Std_H2OInMatrix_1.mzML,H2OInMatrix_1.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220715_Std_H2OInMatrix_2.mzML,220715_Std_H2OInMatrix_2.mzML,H2OInMatrix_2.mzML,Std,noIS,neg,GMP,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Full_1.mzML,220729_Poo_TruePooArg-noIS-neg-Full_1.mzML,TruePooArg-Full_1.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Full_2.mzML,220729_Poo_TruePooArg-noIS-neg-Full_2.mzML,TruePooArg-Full_2.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Full_3.mzML,220729_Poo_TruePooArg-noIS-neg-Full_3.mzML,TruePooArg-Full_3.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Full_4.mzML,220729_Poo_TruePooArg-noIS-neg-Full_4.mzML,TruePooArg-Full_4.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Full_5.mzML,220729_Poo_TruePooArg-noIS-neg-Full_5.mzML,TruePooArg-Full_5.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Half_1.mzML,220729_Poo_TruePooArg-noIS-neg-Half_1.mzML,TruePooArg-Half_1.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Half_2.mzML,220729_Poo_TruePooArg-noIS-neg-Half_2.mzML,TruePooArg-Half_2.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Half_3.mzML,220729_Poo_TruePooArg-noIS-neg-Half_3.mzML,TruePooArg-Half_3.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Half_4.mzML,220729_Poo_TruePooArg-noIS-neg-Half_4.mzML,TruePooArg-Half_4.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Poo_TruePooArg-noIS-neg-Half_5.mzML,220729_Poo_TruePooArg-noIS-neg-Half_5.mzML,TruePooArg-Half_5.mzML,Poo,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Std_4uMStdsMix1InH2O_1.mzML,220729_Std_4uMStdsMix1InH2O_1.mzML,Mix1InH2O_1.mzML,Std,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Std_4uMStdsMix1InH2O_2.mzML,220729_Std_4uMStdsMix1InH2O_2.mzML,Mix1InH2O_2.mzML,Std,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Std_4uMStdsMix1InMatrix_1.mzML,220729_Std_4uMStdsMix1InMatrix_1.mzML,Mix1InMatrix_1.mzML,Std,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Std_4uMStdsMix1InMatrix_2.mzML,220729_Std_4uMStdsMix1InMatrix_2.mzML,Mix1InMatrix_2.mzML,Std,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Std_4uMStdsMix2InH2O_1.mzML,220729_Std_4uMStdsMix2InH2O_1.mzML,Mix2InH2O_1.mzML,Std,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Std_4uMStdsMix2InH2O_2.mzML,220729_Std_4uMStdsMix2InH2O_2.mzML,Mix2InH2O_2.mzML,Std,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Std_4uMStdsMix2InMatrix_1.mzML,220729_Std_4uMStdsMix2InMatrix_1.mzML,Mix2InMatrix_1.mzML,Std,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
mzMLs/neg/220729_Std_4uMStdsMix2InMatrix_2.mzML,220729_Std_4uMStdsMix2InMatrix_2.mzML,Mix2InMatrix_2.mzML,Std,noIS,neg,Arg,NA,NA,NA,NA,NA,NA
